,Unnamed: 0.1,Unnamed: 0,class,tweet
3280,13861,13861,1,playing to white guilt lasted one last time whitey felt absolved it ends today it ends in the fieldssuburbs of pennsylvania
3281,13867,13867,0,please stop scoring otherwise you wont have any runs for tomorrow against romero yankees bluejays mlb
3282,13871,13871,0,pm is u use any of the words i use ex swegpmyidnid were dating
3283,13873,13873,0,polite yet militant birds notfeeding stencil army typeface font ateam
3284,13877,13877,0,poor henry hes supporting the right of you guys all on his gut dont hurt it charlie
3285,13879,13879,1,pop a nigguh sound like crisco
3286,13882,13882,0,popcorn and candy for dinner i always knew charlie brown was my spirit animal
3287,13886,13886,0,pops interviews remain warm and fuzzy
3288,13888,13888,1,porch monkey life
3289,13892,13892,0,posted a new song guala
3290,13893,13893,0,posted a new song guala music
3291,13896,13896,0,practically got arrested tonight not allowed on uta grounds for a year now fml im retarded
3292,13897,13897,0,praise thy lord for this season of beanies that is upon us
3293,13900,13900,0,prejudice a preconceived awareness based on a majority of interactions the negative slant comes from libs self preservation is the basis
3294,13910,13910,0,pretty over this whole yankees thing id rather lose in the alcs every year then live in detroit i miss the real steinbrenner glorydays
3295,13922,13922,0,proud to be a redneck patriot
3296,13934,13934,1,punk ass broke faggots
3297,13952,13952,0,put the redskins in your starting lineup instead of the dolphinsitll be fun they said
3298,13967,13967,0,rb is so trash now compared to early
3299,13968,13968,0,rsurge for charlie bakerr of points in demostate mass against coakleyd dog via
3300,13970,13970,0,republicans take massachusetts governorship coakley conceds gov race to charlie
3301,13974,13974,1,rino trash like see conservatives as the democrat party see blacks as their slave property tcot
3302,13977,13977,0,jane seymour rocks a bikini at crazy aunt jane is at it again
3303,13978,13978,1,wow do we have another faggot timatheracer wow do we have another cam hater dat dude is nice
3304,13979,13979,1,alla my niggas hot boys so dont bring no ice in this bitch
3305,13988,13988,0,jihadi killed brendantevlin in nj w at least otherspart of terrorist ring yrs ago
3306,13990,13990,0,twitter tipped its cap to say farewellcaptain to jeter in his yankee stadium finale video
3307,14000,14000,0,no prob def a good early set energy tool if you want to tune in in less than an
3308,14004,14004,0,bees won mets won and the yankees lost its a good day in baseball
3309,14012,14012,0,check out the homie for that sole sauce that stuff does miracles
3310,14015,14015,0,muslim jihadi keep calm and pjnet tcot tgdn ccot rednationrising teaparty nra
3311,14033,14033,0,why get attached to people when you can jump in a trash can and feel the same way
3312,14037,14037,0,oregon state wr is a popular pick in recent mock drafts draft tracker
3313,14039,14039,0,hungover and feeling yyyyyeelllloooowwwwww dbh yellow
3314,14041,14041,0,its the best thing ever driving past crowds of people at shows and seeing bandannas coloured hair shirts that youve made
3315,14042,14042,1,your swags off fag sauce
3316,14050,14050,0,a portable septic tank for allllll those pesky feelings
3317,14054,14054,1,at least i say im crazysome nigga gotta find out a bitch wild when she shooting at they ass
3318,14057,14057,0,colorado lawmakers consider wind energy legislation to protect birds bats
3319,14058,14058,0,neonics are deadly to birds like the american kestrel and bees ask to take it off their shelves ecowed
3320,14060,14060,0,bron pregame speeches be so trash though lmao
3321,14064,14064,0,of rain showers weepy fogof soft light cool touchof wild windthat carry music of birdswho cease to soarthis
3322,14066,14066,0,black americans are worse off under bho well researched articlebound to elicit cries of uncle tom
3323,14069,14069,0,may yank amendment guards for drudge rest of internet wiunion
3324,14070,14070,0,bae means before anyone else ive been here thinking its a ghetto word for babebaby
3325,14083,14083,0,lifelong yankee fan puts aside rooting interest and returns lost red sox world series ring to rightful owner
3326,14085,14085,0,el republicano charlie baker elegido gobernador de massachusetts apracecall
3327,14089,14089,1,i hate when a nigga ask me where the hoes nigga idfk
3328,14101,14101,0,how would i look if i had feathers instead of fur would i be able to eat from a bird feeder without getting judging
3329,14102,14102,0,i accidentally ate a few fireflies last night while chewing some leaves i found the shameful yellow glow of my mouth
3330,14105,14105,0,grateful for the profound hospitality of volunteers who open their homes to patients traveling long distances for abo
3331,14106,14106,0,wen u look liek trash n complimentz u
3332,14108,14108,0,why does julia roberts seem completely shocked that shes been nominated hey julia youre in a gown the jig is up
3333,14109,14109,0,great job by the yankees giving brian cashman a new contract the haters are just wrong cc
3334,14110,14110,0,i think it is flat out wrong to blame brian cashman for the yankees
3335,14111,14111,0,working theory this selective race abortion ban passed in florida today was just an excuse for redneck reps to say
3336,14121,14121,0,a bird doesnt sing because it has an answer it sings because it has a songmaya angeloupoetry writing
3337,14124,14124,0,how i feel playing flappy bird
3338,14129,14129,0,fox news mocks victim of ray rice elevator assault think the message is take the
3339,14135,14135,0,rick scott refuses to appear on debate stage because charlie crist has an illegal electronic fan
3340,14141,14141,1,gee isnt cracker a racist term so tired of these race baiters
3341,14142,14142,0,the people of the ghetto are rising up and fighting back whose side are you on gaza
3342,14145,14145,0,whiteculture thinking weave is ratchet and ghetto while extensions are perfectly fine
3343,14151,14151,0,i got gatorades twinkies rice puddings pringles and cookies
3344,14152,14152,0,kissin small lips is trash yessssss
3345,14161,14161,0,i mean sometimes eating a carton of double stuf oreos is your only option
3346,14163,14163,0,youre responsible for the story inside you dont let selfdoubt cripple your creativity amediting amwriting writetip
3347,14164,14164,0,parent in phoenix says administrators made her son wear pink fairy wings on first day of high school
3348,14165,14165,0,all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a he
3349,14167,14167,0,bad monkey amazingtiming
3350,14174,14174,0,big bird has spoken i was weak then i
3351,14176,14176,0,justice for british seagull spraypainted red by thugs the bird be able to fly anymore
3352,14180,14180,0,i like being asian and all but its a struggle having squinty eyes in every picture
3353,14183,14183,0,charlie crist says ocare has been great ccot tcot teaparty pjnet independents
3354,14197,14197,0,halloween candy corn bird
3355,14198,14198,1,i hate trailer trash
3356,14204,14204,1,well maryland is just a bunch of hateful rednecks anyway
3357,14207,14207,0,if you honk your horn seconds after the light turns green i will shut off my car lay on the hood and feed birds
3358,14211,14211,0,far right hero and allaround rwnj dsouza took to twitter on thanksgiving to mock trayvon martin a murdered
3359,14212,14212,1,brandon phelps a hoe ass nigga and wen i see him ima smack him like da lil bitch he is
3360,14213,14213,0,christians massacred by jihadi muslims while they slept including pastor his wife kids
3361,14214,14214,0,oh torrence i cant stand your cheer leading squad but i love your pom poms ill feed you bon bons all night
3362,14217,14217,1,these young cats being drafted in the nba today are walking lotto tickets wait till these niggas find out that pussy
3363,14234,14234,1,rudy gay a faggot for not changing his last name once he got money
3364,14235,14235,1,hate fags the answers yes
3365,14237,14237,0,women only play casual game like kim k game anger bird they dont play real games like male power fantasy or
3366,14239,14239,0,askaugust how tall are you i keep getting different answers from different people
3367,14240,14240,0,praying todays mg pictures dont come out yellow
3368,14242,14242,0,theres nothing hotter than a pale albino chick who can play guitar
3369,14244,14244,0,when the trash bag is so full you can barely tie
3370,14245,14245,0,i want a pet monkey
3371,14249,14249,0,apologies trash whats understood aint gotta be explained
3372,14250,14250,0,rape is never something to mock like this i stand with jada jadapose
3373,14251,14251,1,ray j is the perfect exle of what happens when you give a lame nigga some pussy
3374,14257,14257,0,cue the liberal lefts uncle tom attacks against tim scott in tcot teaparty gop
3375,14258,14258,1,water is wet nike dc is trash
3376,14259,14259,0,whatchu sayin hoe you know im the man hoe
3377,14287,14287,0,when you look like trash and someone compliments you
3378,14289,14289,1,look at ya boy nigga a faggot bruh chance the rapper
3379,14291,14291,0,instant mashed potatoes are trash
3380,14292,14292,0,when charlie crist said rick scott just too shady for the sunshine state
3381,14310,14310,0,at george steinbrenners first yankees news conference he said he wouldnt interfere in baseball decisions promising
3382,14311,14311,0,a year old girl once struck out babe ruth and lou gehrig back to back and was banned from baseball for it yankees
3383,14312,14312,0,big been trash for years now lol its a basketball conference now
3384,14319,14319,0,the nfl is very equal this season everybody showed glimpses of being trash
3385,14334,14334,1,why do the trashiest really ghetto girls always get the most likes and comments on insta boys up and down their pictures
3386,14336,14336,0,the afl now has an american draft system bearbrother couple of yanks are on the playing lists at
3387,14338,14338,0,poont gotta be trash
3388,14348,14348,0,this is crazy no rb picked yet a rb won roy ago rb was mvp ppl how important our position is this is insane
3389,14350,14350,1,remember the yellow badge nazis used israel is making muslim women carry a yellow badge order to pray in
3390,14354,14354,0,charlie sheen did the ice bucket challenge the right way
3391,14355,14355,0,sagittarius can be compassionate towards other people when they want to be especially towards the ones they care
3392,14359,14359,0,bey lost her ring at the met gala jay found it instead of just giving it back he gave it to her as a mock proposal
3393,14360,14360,0,breakingnews streetart graffiti new mural by duo etamcru in rome italy morning breakfast coffee trash
3394,14363,14363,0,my iphone has million times the storage of the apollo spacecraft computer they went to the moon i throw bird
3395,14364,14364,1,anybody who trashes their own neighborhood after a perceived injustice is a fucking moron ferguson
3396,14365,14365,0,i cant believe the cops shot this fine young man there goes the cure for cancerfergusonoctober
3397,14368,14368,0,one more from yankees wouldnt be letting polanco sit in minor leagues because theyre all about
3398,14373,14373,0,luv riding the metronorth with sour drunk yankees fans after a loss toobad metsfan queensallday
3399,14374,14374,0,we gave guncontrol a chance it failedno more of this gunsense nonsensemomsdemand is statist trash
3400,14377,14377,0,the stars wink knowingly and smile at each other when they see two lovers kissing on a secluded bridge on a balmy autumn
3401,14378,14378,0,i dont like the weather right now its scaring me lol why is it yellow
3402,14391,14391,0,smoking isnt a game you could get killed monkey see monkey dooo dont smoke if your not a smoker yall are the reason
3403,14392,14392,0,if youre on the slope to and still feel
3404,14394,14394,0,if you a bird throw it up birdgang eaglesnation
3405,14403,14403,0,pat martin is gonna show some yankees a thing or two at the james beard house tonight
3406,14407,14407,0,when someone drops their trash mixtape in my dms
3407,14410,14410,0,last hours the last hour and a half of work trash just for existing
3408,14414,14414,0,my favorite episode of friends is the one where blacks mysteriously vanish and unemployed white people find affordable
3409,14417,14417,1,not about to shoot this pussy ima beat his face into the asphalt t
3410,14419,14419,0,yellow face and its a no
3411,14422,14422,0,video hurt hits a jumper over a rookie proceeds to talk trash
3412,14423,14423,0,video cfl lb solomon elimimian trash talks an opponent during a halftime interview
3413,14424,14424,0,video derek jeter hits a walkoff single on his final atbat at yankee stadium
3414,14426,14426,0,iwanttopunchpeoplewho mock god
3415,14427,14427,0,homeowner shoots armed suspect who attacked and pistol whipped him
3416,14434,14434,0,call me a free bird
3417,14436,14436,0,asked betances before the game if like to be a starter again someday the yankees ever asked me i would but a
3418,14444,14444,0,i dont always get drunk and pass out but when i do when did they start making colored duct tape
3419,14451,14451,0,the best way to make a hillbilly do something is to tell him he cant do it
3420,14457,14457,0,we now know more about twinkies and how old the earth is than what happened in benghazi
3421,14459,14459,0,ghetto sour cream
3422,14462,14462,0,crooked number followed by shut down frame love it yankees
3423,14463,14463,0,grinding yankees
3424,14466,14466,0,graphic gt christians massacred by jihadi muslims while they slept including pastor his wife kids
3425,14472,14472,0,charlie my last two songs will be quasireligious songs for the sake of whos coming up next
3426,14476,14476,0,parents are am i going to be when you
3427,14478,14478,0,gasoline daddy yankee
3428,14479,14479,0,green and yellow lil wayne
3429,14481,14481,0,im so sick head colds suuuck and on top of that had to challange me to a beer chug
3430,14491,14491,1,is trash
3431,14492,14492,0,wiz is garbage to be put in the trash can known as to be put in a dumpster known as the vmas
3432,14501,14501,0,charlie sheen is a legend forthebros
3433,14513,14513,0,study these birds closely see if you can spot the female it can be done even with limited bird watching skills
3434,14514,14514,0,getting over a painful experience is like crossing the monkey bars you have to let go at some point in order to move
3435,14518,14518,0,just days until yankees pitchers and catchers report
3436,14526,14526,0,abel is a yrs old beaner working home depot and he didnt want to hang out with you major l
3437,14527,14527,1,chava needs to stay in his lane and keep sending gyro to hell you dont want it with the big boys you dirt infest ass beaner
3438,14528,14528,1,if i dont get drafted for the squad we gonna have some problems drop the faggot jesus
3439,14529,14529,1,kill this beaner
3440,14543,14543,0,chicken fries shake perfection
3441,14546,14546,0,a photographer hid in a trash can to get these adorable engagement photos
3442,14556,14556,0,iphone is trash watch me glo up
3443,14557,14557,0,she paid to hold the monkey and look what he did this monkey real af
3444,14559,14559,0,taking out the trash at night
3445,14561,14561,1,who else hated this bitch nigga
3446,14563,14563,0,breathe easy twinkies due back on shelves by summer
3447,14565,14565,0,reports say female victim was shot while waiting for an oreo mcflurry
3448,14566,14566,1,man i was trying to eat nigga you said it was bitches out here i showed up for nothin
3449,14573,14573,0,because humans arent delicious ho smarter than dogs and your child so why eat them
3450,14591,14591,1,i feel like tim ross is a nigger
3451,14601,14601,1,ching chong
3452,14646,14646,0,early bird catches the worm people
3453,14648,14648,0,make my way right to the trash can with these new season new shoes makeyourownway wayofwade
3454,14652,14652,0,my wifes doing some sort of bootscootin while singing a little less talk and a lot more actionwhere was this
3455,14669,14669,1,it means youre a faggot lol
3456,14675,14675,1,dat bitch katy perry can suck skin off of my dick
3457,14683,14683,0,part of my cousin dannys yankee swap pretty hilarious very clever and very danny
3458,14685,14685,0,a nice roundup of voices in china africa relations chinaafrica trade the oriental allure
3459,14686,14686,1,well he is at genos so he is the ultimate got to show this queer how to eat
3460,14687,14687,0,as a kid i listened to nas he showed me a new perspective coming from the ghetto like me same with pimp c
3461,14693,14693,0,udonis talking some big trash to lance lebron holds him back
3462,14695,14695,0,to call martin baker an uncle tom and uppity because hes not siding with the majority pure ignorance
3463,14696,14696,0,great weather to hit up the slopes this weekend open saturday cowx skiseason
3464,14701,14701,1,sometimes i wanna upper cut this bitch but i dont know if shes special ed or not
3465,14709,14709,1,lmaoo thats a legal tackle faggot seriously
3466,14711,14711,0,in anglosaxon calendars november is considered the first day of winter winters day
3467,14716,14716,0,bunch of rappers boutta flood the internets w trash remixes
3468,14728,14728,1,horrible rapper tyga most trash rapper ever she want a yellow nigga corn on the cob i smacked my mom when i heard
3469,14731,14731,0,ran outside mullet flowin nips shown shotgunned a cold one and yelled saturday welcome back you sexy beast
3470,14733,14733,0,tennessee isnt even orange its like vitamin pee yellow
3471,14737,14737,0,my roommate is having sex and im eating oreos its gonna be a great year kutztown university
3472,14751,14751,0,isis supporters in america the jihadis next door
3473,14753,14753,0,i went to college every college got a bird class where u can get ya friend to sign u in get an a out the class rashad
3474,14760,14760,1,lowkey called that faggot a faggot
3475,14761,14761,0,rihanna really is trash
3476,14764,14764,0,let the dem concerntrolling commence in earnest wagons ho
3477,14765,14765,0,mustwatch bill maher schools pbs host charlie rose over islams illiberal beliefs
3478,14769,14769,1,its you niggas still runnin round sayin yall dont eat pussy yall must be suckin dick
3479,14772,14772,0,found some more of my original yellow bracelets and the first person i thought of was
3480,14778,14778,0,parque de atracciones abandonado en
3481,14779,14779,1,this girl comes into class with fried chicken and pulls hot sauce out of her purse i mean come on how ghetto
3482,14780,14780,0,me waiting on you to take me to ny with you to get my nips pierced
3483,14798,14798,0,bend overand pick up that trash
3484,14807,14807,1,is that kawhi leonard smh wow u really gonna leak ou nvm ion need i fuc nig
3485,14836,14836,0,i cant wait to wear warm fuzzy sweaters
3486,14837,14837,0,baby monkey in the snow im crying
3487,14838,14838,1,is dis wrong if you fuck wit a lame nigga you a lame bitch
3488,14840,14840,0,love you too my nig squad
3489,14843,14843,0,im finally ready to mass market my skidmarkresistant tighty whities but apparently uncrustables is already taken
3490,14845,14845,1,stfu faggot a clip is holy fucking tittyy shit
3491,14853,14853,0,the paranoid fear of sharia on the right boils down to christian fundamentalists should be the sole oppressors and persecu
3492,14866,14866,0,godiva chocolate dipped oreos
3493,14879,14879,0,the new nature area replacing indian boundary parks former zoo is expected to attract a variety of migratory birds
3494,14880,14880,1,youre not safe pussy boy looooool
3495,14881,14881,0,shy bladder group protests rob lowe directv ad
3496,14887,14887,0,all of kate uptons leaked nudes today more bitch
3497,14889,14889,0,yo bcu band made ucf band look like trash
3498,14892,14892,0,the ghetto if ud wins tonight
3499,14900,14900,1,shawty said you not gone understand america unless you went to a pwi school crackers already brainwashed her smh lol
3500,14902,14902,0,but only bbc the american version is trash
3501,14908,14908,0,even though a bird can fly it must land on earth
3502,14909,14909,0,flappy birds cheat codes
3503,14910,14910,0,i know thats trash
3504,14914,14914,0,i live for street glory and i die for ghetto fame respect all fear none my pride is everything
3505,14915,14915,0,oreo cookie pancakes foodporn
3506,14924,14924,0,charlie strong got down to the roster nearly as quickly as texans did
3507,14926,14926,0,was just handed this on my flight must be in good hands on this bird
3508,14928,14928,0,a bird that courts females by building a beautiful nest with bright objects wildlife
3509,14932,14932,0,highest score on flappy bird cant be beat
3510,14934,14934,0,that movie was trash
3511,14939,14939,0,today in charlie wilson left office should be ranked alongside lech for his role in defeating communism
3512,14940,14940,0,so this is the woman who was a bird then turned into a woman from the sky in nigeria
3513,14950,14950,0,will coakley go in cant lose races wow just wow charlie baker for governor
3514,14954,14954,0,not the farewell tours fault everyone but three players underachieved for the yankees this year
3515,14960,14960,0,colombia supporter reminds us the double bird is a universal language
3516,14972,14972,1,wow whatever fuck all those assholes theyre niggers they all look alike to me
3517,14973,14973,1,tell me how you really feel those little isis faggots usually have bags over their heads anyway
3518,14975,14975,0,looked like princess bella in that yellow
3519,14977,14977,0,star wars meets charlie brown
3520,14984,14984,1,so tony i think yr a rude little cunt and too too young to even know what real rock and
3521,14985,14985,1,i dont support that ya idiot and if im a teabagger youre being teabagged openwide
3522,15009,15009,1,niggas always wanna talk about how god is against gays what about that pussy you was eating last night aint god
3523,15010,15010,0,faints she has no idea how many of her resumes went straight to the trash
3524,15013,15013,0,you realize going to have to get out all those horror and other poems i wrote
3525,15014,15014,0,gracias por jugar con el corazon ahora a ganarle a los yankees
3526,15017,15017,0,wow such banana so potassium much yellow
3527,15020,15020,0,teixeira on point tonight yankees
3528,15025,15025,0,happy blubloods friday off to to sit down with the gang on cbs this morningjoin us in the oclock
3529,15026,15026,0,on set of bluebloods hoping there are no birds perched above me
3530,15033,15033,0,my anaconda dont want none unless you defeat the huns son
3531,15039,15039,0,atlanta houston has so many trash drivers
3532,15040,15040,0,you men are trash if your homeboy is cheating and you dont tell his wifegirl and break up their family lolno
3533,15046,15046,0,always interesting to see people who trash la liga react to products of la liga on premier league clubs
3534,15052,15052,0,he plays for the yankees right
3535,15053,15053,0,just spent a good twenty mins trying to teach my bird the skyrim theme song then i realized that he was a bird
3536,15055,15055,1,horrible invader zim was trash
3537,15072,15072,0,lou gehrig had hand fractures in his career played in straight gamesironhorse yankees
3538,15073,15073,0,mistakes are showing up late for work running red lights or even forgetting take the trash out this here aint
3539,15074,15074,0,polly want a cracker dumbto
3540,15075,15075,0,smash into windshields the birds do it the bees do it coors light drinkers do it you know what
3541,15085,15085,0,mo claiborne is so cant say it enough fam
3542,15086,15086,0,illegals bringing diseases across border contagious patients separated from others by yellow tape pregnant teens
3543,15087,15087,1,what the fuck is this disgusting nigger from the movie captain phillips doing on the red carpet for the oscars what the
3544,15089,15089,0,for the time in the tom brady era the patriots are in sole possession of last place in the afc east
3545,15093,15093,1,i dont fuck with these hoes i dont fuck with niggas thats fuckin these hoes
3546,15094,15094,0,up with the birds to fish on the li river
3547,15100,15100,0,rick scott beating win number in counties charlie crist in flgov
3548,15104,15104,0,in the me the crow would eat the bear mt obviously not in the me mt bear saves drowning crow
3549,15107,15107,0,happy birthday cotton picker lol
3550,15112,15112,0,right now newscenter projecting charlie baker will be govelect by a razor thin margin wcvb
3551,15120,15120,1,my nig
3552,15121,15121,0,called charlie baker to concede around this morning she plans to address supporters at wcvb
3553,15123,15123,0,new bus stop guy across the street is yelling and doing david lee roth kicks at swooping crows i should learn karate
3554,15126,15126,0,i think zlatan even has class in the way he talks trash
3555,15134,15134,0,hes trash too early to call austin rivers a draft bust
3556,15136,15136,0,came to training c today to find charlie batch asleep on the curb
3557,15137,15137,1,gave her that move it lil nigger push smh
3558,15139,15139,0,crew of women hillbillies gangsters wthe director itsawrap
3559,15140,15140,1,this nigguh chris paul
3560,15153,15153,1,to the rejects who constantly call my house and are threatening to rape my mom karmas a bitch rot in hell faggots
3561,15154,15154,0,how bad u want something is meaningless if how bad youre willing to work for the thing u want isnt as intense as
3562,15155,15155,0,taakstraf in herkenbaar hesje in je eigen buurt pleit er al jaren voor weet hoe bevreesd ik er ooit voor was dak er te
3563,15160,15160,0,fake friends are no different than shadows they stick around during your brightest moments but disappear during your darkest
3564,15162,15162,0,pink albino dolphins are extremely rare but do exist in the wild
3565,15163,15163,0,jimmy and s twoman doowop performance just went live on youtube fallontonight
3566,15165,15165,0,can kids say much when their parents pay for everything if he paying every bill i cant complain
3567,15175,15175,1,dont watch me you beta watch your bitch nigga
3568,15178,15178,0,yankees acquire chase headley from the padres for yangervis solarte and rafael depaula
3569,15185,15185,1,you can no longer run a business n america unless its deemed acceptable by political group of retards known as
3570,15195,15195,0,wow he basically just told his daughter i want some mocha colored grandbabies htgawm
3571,15197,15197,1,true i need to sleep to make them gainz bruh so all the hoes stay mirin p alright
3572,15211,15211,0,i think the clips and thunder wouldve gave the heat a good as wellthe east is just trash
3573,15212,15212,0,oreo cheesecake bites
3574,15213,15213,0,deep fried oreos
3575,15214,15214,0,oreo drumstick
3576,15215,15215,0,oreo ice cream
3577,15216,15216,0,ultimate chocolate chip cookie n oreo fudge brownie bar
3578,15217,15217,0,oreo cake
3579,15218,15218,0,oreo ice cream cake
3580,15221,15221,0,of the worlds mammals birds reptiles hibians fish vanished between
3581,15224,15224,0,foxnews projects that wyoming senator mike enzi will defeat democratic challenger charlie hardy
3582,15230,15230,0,how can anyone hate charlie sheen
3583,15253,15253,0,todays horoscope youre still a hoethat is all have a nice day
3584,15269,15269,1,i wanna sleep but im outside with this nigger lol trying to hang him
3585,15270,15270,0,heard you was talkin trash like i wouldnt find out
3586,15272,15272,1,well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of
3587,15277,15277,0,i hope i made these pot brownies right
3588,15279,15279,0,please win it all this year
3589,15280,15280,0,when rednecks fool around with the aux cord
3590,15289,15289,1,white trash warfare pt
3591,15293,15293,1,pussy ass nigga
3592,15296,15296,0,this the i play soccer cheat on girls and wear khaki coloured cargos haircut
3593,15308,15308,1,im a get money nigga so da hoes love me
3594,15315,15315,0,the racists are and its crew of anchors not right wing folks mocks mixed gop kids
3595,15320,15320,0,im not even ghetto
3596,15324,15324,0,a day without laughter is a day wasted charlie chaplin
3597,15326,15326,0,new sign up at mong kok protest site says fight for democracy and oppose the communists to have a future
3598,15328,15328,0,everytime i see nelson agholor make a play i want to puke kid shouldve been a gator thanks charlie cheeseburger
3599,15330,15330,0,conan obrien mocks the new call of duty game while getting killed repeatedly
3600,15346,15346,0,trassshhh them that come out this weekend so trash
3601,15347,15347,0,mariano rivera now has a street outside yankee stadium named after him which giants have also had similar honors
3602,15349,15349,0,reasons to be a mermaid no periods no pants perfect hair u get to lure men into their deathalso free
3603,15352,15352,0,the crows warned you to stay away from the island will youthe soul collector
3604,15354,15354,0,oreo frappuccino
3605,15360,15360,0,yep steve spurrier just sorta compared alabama to the yankees theyve ny got the biggest payroll they dont win
3606,15365,15365,0,only retards and dads roll lawful good
3607,15371,15371,0,charlie sheen slams rihanna for rejecting his fiancee a rude with bad wig
3608,15372,15372,1,tight pants and loud colors you look like a fag
3609,15376,15376,0,my mind is so clear a bird just crashed into the side of my head
3610,15379,15379,0,riff raff is trash
3611,15381,15381,0,i was already when jeter arrived so i had plenty of yankees memories but next year is going to be very odd indeed
3612,15389,15389,0,tell him that you chose a not to trash the environment while trying to save it like a hypocritical
3613,15406,15406,0,i guess my confessions trash because none of them got posted famu
3614,15413,15413,0,whats that bright yellow thing the ref just showed to martins indi i cant remember seeing one of those before clubmetro
3615,15420,15420,1,mfs still in the same spot as ago beefing with the same nighas sleeping with the same hoes eating from the same
3616,15423,15423,0,rahals an idiot second time this year hes wrecked someone under yellow
3617,15440,15440,0,ik vraag me al maanden af hoe de nl pers zich als een stel hoeren is gaan
3618,15441,15441,0,i just found an oreo in my pocket is it yours thanks for looking after it xx
3619,15442,15442,0,a bird pooped on me
3620,15443,15443,0,it was all yellow
3621,15444,15444,0,on this armisticeday the cry never again is absent and mocks our pledge to neverforget the fallen from ancient
3622,15453,15453,1,fuck islam you pigfucking trash troll
3623,15468,15468,0,when i was little i remember laying horrified in bed as hand puppets held a mock trial convicting me of putting my hand up
3624,15471,15471,0,yankees shouldnt even bother to show up to boston man just fold the franchise cancel baseball
3625,15473,15473,0,yo me totally understood twin yo me cant seem to follow these the great outdoors goldfish crackers
3626,15483,15483,0,i am that horrible friend who reads your text then puts the phone down to do something and forgets to reply until
3627,15491,15491,0,cowboys trash againthe nfl is bike to normal
3628,15494,15494,0,allied soldiers mock hitler atop his balcony at the reich chancellery by fred ramage
3629,15496,15496,0,ok im watching mook vs luxneither of them was good but mook won this wasnt close to me vs
3630,15501,15501,1,while the men will often be rambling and retarded the women will appear trashy and tipsy lawless and lustful
3631,15502,15502,0,blessjesus amos can two walk together unless they are agreed
3632,15503,15503,0,thats for the birds
3633,15508,15508,0,i like how i found out that you can now edit facebook comments through a trending topic on twitter you think id hear abo
3634,15514,15514,0,jihadi work accidents taliban fighters killed when their ieds detonated
3635,15516,15516,1,lmfaoo never i be dolo i dont got no niggas for my old hoes fuck all them
3636,15521,15521,0,last name sinnerfirst name immalike ur pancakes in tha mornin he got u covered like aunt jemima
3637,15522,15522,1,why ya niggas be gassin these wack ass bitches
3638,15523,15523,0,brownie points for you
3639,15530,15530,0,a girl tweeted you might be ghetto if u bring food from outside into the moviesno u might be stupid if u pay for
3640,15532,15532,0,ghetto ass mofos
3641,15534,15534,0,if you dont like my tweets with my belief in jesus christ please respect it but dont mock it or make negative
3642,15537,15537,0,obama i will always do what is necessary to protect the american people and defend against evolving threats to our
3643,15542,15542,0,this would never happen at a noncolored award show
3644,15550,15550,1,african colored car i push niggerous whips
3645,15551,15551,0,charlie sheen is the man lol
3646,15556,15556,1,nigga screamed like a lil bitch lol
3647,15573,15573,0,if you not gator you gator bait gatornation
3648,15575,15575,0,food be goodexcept that rice they cook that bitch on monday for the week tootsies
3649,15594,15594,0,my anaconda dont anaconda dont anaconda dont want none unless you got bunz
3650,15597,15597,0,should of been a cork sole why is there no cork on the wtl xi
3651,15603,15603,0,redskins gonna win and thats all im saying for the night
3652,15604,15604,0,yourself around melet me kiss the bruises on your heartlick your unhealed woundsand taste the raw wild
3653,15608,15608,0,i held you like a baby bird and now you come at me like this these friends aint loyal
3654,15616,15616,0,for the last few weeks my name been cripple
3655,15626,15626,0,when yo phone go off in class the teacher say turn that trash off but its one of the songs on yo mixtape
3656,15642,15642,1,that nigger made the shit out of my coffee
3657,15645,15645,1,pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that
3658,15646,15646,0,uncle charlie and nem lol
3659,15648,15648,0,the knicks are still trash melo signed for the money he dont even care about being on a good winning team
3660,15651,15651,0,can raheel mock propphet muhammad in same way as he mocked lord ram and sita will he apologise
3661,15652,15652,0,i am a strong believer that birds of a feather flock together
3662,15653,15653,1,yay for america israel we put in more jew hating muslim trash into our government pathetic sickening
3663,15654,15654,1,this nigga is a fuckin faggot
3664,15656,15656,0,goes to yankee candlebuys beer scented candlegoes home lights it waits for a boyfriend
3665,15658,15658,1,but youre still a faggot
3666,15659,15659,1,niggers are so ignorant
3667,15660,15660,1,the bromance between pat and ant is fuck that faggot
3668,15661,15661,0,whipped
3669,15666,15666,0,cookies n cream oreo fudge ice cream
3670,15667,15667,0,oreo cheesecake bars
3671,15668,15668,0,oreo ice cream cake
3672,15669,15669,0,oreo ice cream sandwiches
3673,15670,15670,0,oreo cheesecake bites
3674,15671,15671,0,reasons to be a mermaid no periods no pants perfect hair u get to lure men into their deathalso free clam bra
3675,15672,15672,0,when other girls wear beanies they look cute stylish but when i wear them i look like a member of a drug cartel who
3676,15674,15674,0,obama says but not feel after losing senate video aww
3677,15675,15675,0,if your girlfriend is taller than you its her responsibility to take the trash out fight off anyone that breaks into
3678,15681,15681,1,when niggas ask me where the hoes at
3679,15688,15688,1,did u call me a bitchi said you were acting like oneso you just called me one niggashut up bitch
